"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
15,15,15,NA,15,NA,NA,NA,NA,15,15,NA,15,NA,NA,15,15,15,15,NA,NA,NA,NA,NA,15,NA,15,15,15,NA,15,15,NA,NA,NA,NA,NA,15,15,15,NA,NA,NA,NA,NA,NA,15,15,15,NA,15,15,15,NA,NA,15,15,15,15,NA,NA,NA,15,NA,15,NA,15,NA,15,15,NA,15,15,NA,15,NA,15,NA,15,15,NA,NA,NA,15,15,NA,NA,15,15,NA,NA,15,NA,NA,15,15,NA,NA,NA,NA
NA,15,15,NA,NA,15,NA,15,15,NA,NA,NA,NA,15,NA,NA,15,NA,NA,NA,NA,15,NA,15,15,15,15,15,15,NA,NA,15,NA,NA,NA,NA,NA,15,NA,NA,NA,15,15,NA,NA,NA,NA,NA,15,15,15,NA,NA,15,NA,15,15,15,15,NA,NA,NA,NA,15,NA,15,NA,15,15,15,NA,NA,15,15,NA,NA,NA,NA,NA,15,15,15,NA,NA,NA,NA,NA,NA,15,15,NA,15,NA,NA,NA,15,15,NA,15,15
NA,15,15,15,NA,NA,15,15,NA,NA,NA,NA,NA,NA,NA,15,15,15,NA,NA,NA,NA,15,NA,15,15,15,15,NA,NA,15,15,15,15,15,15,15,NA,NA,NA,15,NA,NA,15,NA,15,NA,15,15,NA,NA,NA,15,15,15,15,15,15,NA,NA,15,NA,NA,15,15,NA,NA,15,15,NA,NA,15,NA,NA,15,NA,NA,15,NA,NA,15,NA,NA,15,15,NA,NA,NA,15,15,15,15,NA,15,NA,NA,NA,NA,NA,NA
15,NA,15,15,15,NA,NA,NA,15,NA,NA,15,NA,NA,NA,15,NA,NA,NA,15,NA,NA,15,NA,NA,15,15,NA,15,15,15,15,15,15,NA,15,15,15,NA,NA,15,NA,NA,15,NA,NA,15,NA,NA,NA,NA,NA,NA,15,15,15,NA,NA,NA,NA,15,NA,15,15,15,15,NA,NA,15,NA,15,15,15,15,15,NA,15,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,15,NA,15,15,15,NA,15,NA,NA,NA,15
15,NA,NA,NA,15,15,NA,NA,NA,15,15,15,15,15,15,NA,NA,15,NA,NA,NA,15,15,15,15,NA,15,15,NA,15,NA,15,NA,NA,15,15,NA,15,NA,15,NA,NA,15,15,15,15,NA,15,15,15,15,NA,NA,NA,15,NA,15,NA,NA,15,NA,NA,15,NA,NA,15,15,15,NA,NA,NA,NA,15,15,15,15,NA,15,NA,15,NA,NA,NA,15,NA,15,15,15,15,15,15,15,NA,NA,15,15,15,NA,NA,NA
15,15,NA,NA,NA,15,NA,15,15,NA,NA,15,15,NA,15,NA,NA,NA,15,15,NA,NA,15,15,15,NA,15,NA,NA,15,15,15,15,NA,NA,NA,15,15,NA,15,15,NA,15,NA,NA,15,NA,15,NA,NA,15,15,15,15,15,NA,NA,15,NA,15,NA,15,NA,15,NA,15,NA,NA,15,15,15,15,NA,15,15,15,NA,15,NA,NA,15,15,NA,NA,NA,15,NA,15,15,15,NA,NA,15,15,NA,NA,NA,15,15,15
NA,15,15,15,NA,15,15,15,NA,NA,NA,NA,NA,15,NA,15,NA,NA,NA,15,15,15,NA,15,NA,15,NA,NA,NA,NA,15,15,15,NA,15,NA,15,15,NA,NA,NA,NA,15,15,15,15,NA,NA,NA,15,15,15,NA,NA,15,15,NA,NA,NA,NA,NA,15,NA,15,15,15,NA,15,15,NA,NA,NA,15,15,15,NA,NA,NA,15,NA,NA,15,15,NA,15,15,NA,NA,15,NA,15,NA,NA,NA,15,15,NA,15,NA,NA
NA,15,15,15,15,15,15,NA,15,NA,15,15,15,NA,NA,15,NA,NA,NA,15,NA,15,15,NA,NA,15,NA,NA,15,15,NA,15,15,15,15,15,15,15,NA,15,NA,15,NA,NA,15,NA,15,15,NA,15,15,15,15,NA,NA,NA,NA,NA,NA,15,15,15,NA,NA,15,NA,15,NA,NA,NA,NA,15,15,NA,NA,NA,NA,NA,NA,15,15,NA,NA,NA,15,15,15,NA,NA,NA,15,NA,15,NA,15,NA,15,15,15,15
NA,NA,15,NA,NA,15,NA,NA,15,15,NA,15,NA,NA,15,15,NA,15,NA,NA,NA,15,NA,15,15,NA,15,15,NA,NA,15,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,15,NA,15,15,15,NA,NA,15,15,NA,NA,NA,15,15,15,15,NA,15,15,NA,NA,15,15,NA,15,15,15,NA,NA,15,NA,NA,NA,15,15,NA,15,NA,15,15,15,15,NA,15,15,15,15,15,15,NA,15,NA,NA,15,15
NA,15,15,15,15,NA,15,15,NA,NA,NA,15,NA,15,NA,NA,15,NA,NA,15,15,15,NA,15,NA,15,15,15,15,15,NA,NA,NA,15,NA,15,15,15,15,15,15,NA,NA,15,15,15,NA,NA,NA,NA,NA,NA,15,NA,15,NA,15,15,NA,15,15,15,NA,NA,15,15,NA,NA,NA,NA,15,NA,NA,15,NA,NA,15,15,NA,NA,NA,NA,15,NA,15,NA,NA,15,NA,15,15,15,15,NA,NA,NA,15,15,15,15
NA,NA,15,15,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,15,NA,NA,15,NA,NA,NA,NA,15,NA,15,15,15,15,15,NA,15,15,15,NA,15,15,NA,15,NA,15,NA,15,15,NA,15,15,NA,15,15,15,15,15,NA,15,NA,15,15,15,15,15,NA,NA,15,NA,15,NA,NA,15,NA,NA,15,15,15,NA,15,15,15,15,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,15,NA,NA,NA,15,NA,15
NA,15,NA,NA,NA,NA,NA,NA,15,NA,15,NA,15,15,NA,NA,NA,NA,15,NA,15,NA,NA,NA,NA,NA,15,15,NA,15,NA,15,NA,15,NA,NA,15,NA,NA,NA,NA,15,15,NA,15,15,NA,15,NA,NA,15,15,NA,15,15,15,NA,NA,NA,15,NA,NA,15,15,NA,NA,15,NA,15,NA,NA,NA,15,15,NA,15,15,NA,15,NA,NA,15,15,15,15,NA,NA,NA,15,15,NA,NA,15,NA,15,15,NA,NA,15,15
NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,15,NA,15,NA,15,NA,15,15,15,NA,NA,15,NA,NA,NA,15,15,15,NA,15,15,15,NA,15,NA,NA,15,15,NA,15,NA,15,15,NA,15,15,NA,NA,NA,NA,15,15,15,15,NA,15,15,NA,15,NA,15,NA,NA,NA,15,15,15,15,NA,NA,15,15,NA,NA,NA,15,15,NA,15,15,15,NA,NA,NA,15,15,NA,15,NA,NA,15,15,15,NA,NA,NA
15,15,15,15,15,NA,NA,15,NA,NA,NA,15,NA,NA,NA,15,NA,15,15,NA,NA,NA,NA,NA,15,NA,NA,15,15,NA,NA,15,15,15,15,15,NA,NA,15,15,NA,15,NA,15,NA,15,NA,15,15,NA,15,NA,15,NA,15,NA,NA,NA,NA,15,15,15,15,NA,NA,NA,15,15,NA,NA,NA,15,15,NA,NA,NA,15,15,15,15,15,NA,15,15,NA,NA,15,NA,NA,NA,NA,15,NA,15,NA,NA,15,NA,15,NA
NA,15,15,15,15,15,NA,NA,15,15,15,NA,NA,15,15,15,15,NA,15,NA,15,NA,15,15,15,NA,NA,15,15,NA,15,15,15,NA,NA,NA,15,15,NA,15,15,15,NA,15,15,15,15,NA,NA,NA,NA,15,NA,NA,NA,NA,15,15,15,15,15,NA,NA,15,NA,15,NA,NA,NA,NA,NA,15,NA,15,15,15,NA,15,NA,15,15,NA,NA,15,NA,NA,15,15,15,15,15,NA,NA,15,NA,15,NA,NA,15,NA
15,NA,NA,15,NA,NA,15,NA,15,NA,NA,15,NA,15,15,15,NA,15,15,NA,15,NA,15,15,15,NA,15,15,NA,NA,NA,NA,NA,NA,NA,15,15,15,15,NA,15,15,15,15,15,NA,NA,NA,15,NA,15,NA,NA,15,NA,15,NA,15,15,NA,15,NA,15,NA,15,NA,NA,15,NA,15,NA,15,NA,15,NA,NA,15,NA,NA,15,15,NA,15,15,15,15,NA,NA,15,15,NA,15,15,15,15,15,15,NA,15,NA
NA,15,NA,NA,15,NA,NA,15,NA,NA,NA,NA,15,NA,NA,NA,15,15,NA,NA,15,15,NA,NA,NA,NA,15,NA,15,15,NA,NA,NA,15,NA,NA,15,15,15,NA,15,NA,NA,15,NA,15,15,NA,NA,NA,15,15,NA,15,15,NA,NA,15,NA,NA,NA,15,NA,NA,NA,NA,NA,15,15,NA,15,NA,15,15,15,NA,NA,NA,NA,NA,15,NA,15,15,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,15,15,15,15
NA,15,NA,NA,NA,15,NA,NA,15,NA,15,NA,15,15,NA,15,NA,NA,15,15,15,NA,NA,NA,15,15,15,15,15,NA,NA,NA,15,NA,15,NA,NA,15,NA,NA,15,NA,15,15,15,NA,15,15,15,NA,15,NA,NA,NA,NA,15,NA,15,NA,NA,15,NA,NA,15,NA,NA,NA,15,15,NA,15,NA,15,15,NA,15,15,15,15,NA,15,NA,NA,NA,15,NA,NA,NA,15,15,NA,15,NA,15,15,15,NA,NA,15,NA
15,15,NA,NA,NA,NA,NA,15,15,15,NA,NA,15,15,15,NA,15,NA,NA,NA,NA,15,NA,15,NA,15,15,15,NA,NA,NA,15,15,NA,NA,15,NA,15,15,NA,NA,15,NA,15,15,NA,15,15,NA,NA,NA,15,NA,NA,NA,15,15,NA,15,NA,15,15,15,15,15,NA,15,15,15,NA,15,NA,NA,15,NA,NA,NA,15,15,15,NA,NA,NA,15,15,NA,15,15,15,NA,NA,15,NA,15,NA,NA,NA,15,NA,NA
15,NA,15,15,NA,NA,15,NA,NA,15,NA,15,NA,NA,15,15,NA,NA,NA,15,15,NA,15,15,NA,NA,NA,NA,NA,15,15,NA,NA,15,NA,15,15,NA,NA,NA,15,15,NA,15,15,15,NA,15,NA,15,15,15,15,NA,NA,NA,NA,NA,15,15,NA,15,NA,15,NA,15,15,15,NA,15,15,15,15,15,NA,NA,15,15,15,NA,NA,15,15,NA,15,15,15,15,NA,15,NA,15,15,NA,NA,15,15,15,NA,15
NA,15,15,15,15,NA,15,NA,15,NA,NA,NA,15,NA,15,15,15,NA,NA,15,NA,15,15,15,NA,15,15,15,NA,NA,15,15,NA,NA,15,NA,15,NA,15,15,15,15,15,NA,15,NA,NA,NA,15,NA,15,NA,15,NA,15,15,NA,15,NA,15,NA,15,NA,15,NA,NA,15,15,15,NA,15,15,NA,NA,NA,15,15,15,NA,15,NA,NA,15,15,15,15,NA,15,15,15,15,15,15,15,15,15,15,15,NA,15
15,NA,15,NA,15,15,NA,NA,15,15,15,15,15,NA,NA,15,NA,15,15,NA,NA,NA,15,NA,NA,15,15,15,NA,15,NA,NA,15,NA,NA,15,NA,NA,15,15,15,NA,15,NA,15,NA,15,15,15,15,15,15,NA,15,15,15,NA,15,NA,15,15,NA,15,NA,NA,15,15,NA,15,NA,NA,NA,15,NA,NA,NA,15,15,NA,NA,15,NA,NA,15,15,NA,NA,15,15,NA,NA,NA,15,NA,15,NA,NA,NA,NA,NA
NA,NA,15,15,NA,NA,NA,15,15,15,NA,NA,NA,15,15,NA,NA,15,15,15,NA,NA,15,NA,15,15,NA,15,15,15,15,15,NA,NA,NA,15,15,15,15,15,15,15,15,NA,15,15,15,NA,NA,NA,15,15,15,NA,15,15,NA,15,15,15,NA,15,NA,NA,15,NA,NA,NA,15,15,15,NA,NA,NA,NA,15,15,15,NA,15,NA,15,NA,NA,NA,15,15,15,15,NA,15,NA,15,NA,NA,NA,15,15,NA,15
NA,NA,15,15,NA,NA,15,NA,NA,15,NA,NA,15,15,15,NA,15,NA,15,NA,NA,15,NA,15,NA,NA,NA,NA,NA,15,NA,15,NA,15,NA,NA,NA,NA,15,NA,15,15,NA,15,15,15,15,15,NA,15,NA,NA,NA,NA,NA,15,15,NA,15,NA,15,NA,15,15,NA,NA,15,15,15,NA,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,15,15,15,15,15,NA,15,15,NA,15,15,NA,NA,15,NA
15,15,15,15,NA,15,15,NA,NA,15,NA,15,15,NA,15,15,15,15,15,NA,NA,NA,15,NA,NA,NA,NA,15,NA,NA,15,15,NA,NA,15,NA,NA,15,NA,15,NA,15,NA,NA,NA,NA,NA,NA,NA,15,15,15,NA,15,NA,NA,15,NA,15,15,15,NA,15,15,NA,15,NA,15,15,15,15,15,15,15,NA,NA,15,NA,NA,NA,NA,NA,NA,15,NA,15,NA,15,15,NA,15,15,NA,15,NA,15,NA,NA,NA,NA
NA,15,NA,15,15,15,15,NA,15,NA,NA,15,15,15,15,15,NA,NA,NA,15,NA,15,15,NA,NA,NA,15,15,15,15,NA,NA,NA,15,NA,15,NA,15,NA,NA,15,NA,NA,NA,15,NA,15,15,15,15,NA,15,NA,15,15,NA,NA,15,15,NA,NA,15,15,15,NA,15,NA,NA,NA,NA,15,15,15,NA,NA,15,NA,NA,15,NA,15,15,15,15,NA,NA,NA,15,NA,15,NA,NA,15,NA,NA,15,15,15,15,NA
15,NA,NA,15,15,15,15,15,15,NA,15,15,NA,15,NA,15,15,15,NA,NA,15,NA,15,NA,NA,15,15,15,15,15,15,15,15,NA,NA,NA,NA,15,NA,NA,15,15,15,15,NA,NA,NA,NA,15,NA,NA,NA,15,15,15,15,NA,NA,NA,NA,15,15,NA,15,NA,15,15,15,NA,15,NA,15,NA,15,NA,NA,NA,15,15,NA,15,NA,NA,NA,15,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,15,15,NA,NA,15
NA,NA,NA,15,15,15,15,NA,NA,15,NA,15,NA,15,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,15,15,NA,NA,NA,15,NA,15,15,NA,15,NA,15,NA,15,15,NA,15,15,NA,15,NA,15,15,NA,15,15,15,NA,NA,15,15,NA,15,NA,15,15,15,15,15,15,NA,15,NA,NA,15,15,15,NA,15,15,15,NA,15,NA,NA,15,15,NA,NA,15,15,NA,15,15,15,NA,NA,NA,NA,NA,NA,15,15
NA,15,15,NA,15,15,15,NA,15,NA,NA,NA,NA,NA,NA,15,NA,NA,15,15,NA,15,NA,15,15,NA,15,NA,15,NA,15,NA,15,NA,NA,15,NA,15,NA,15,15,NA,15,NA,NA,15,15,NA,15,NA,15,NA,15,15,NA,15,NA,15,15,15,15,NA,15,15,15,NA,15,NA,15,15,NA,15,15,NA,15,15,NA,15,NA,NA,15,15,15,NA,NA,NA,NA,NA,NA,15,NA,15,15,NA,15,NA,15,15,15,NA
NA,NA,NA,NA,15,NA,NA,NA,NA,15,NA,NA,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,15,NA,15,15,15,NA,NA,15,15,15,NA,NA,15,NA,15,15,15,NA,NA,15,NA,15,NA,15,15,15,NA,NA,NA,NA,15,NA,15,NA,NA,NA,NA,NA,NA,15,15,15,15,15,15,NA,15,15,15,NA,15,NA,NA,15,15,NA,15,NA,NA,NA,15,NA,NA,15,NA,15,NA,15,15,NA,NA,15,NA
NA,15,NA,15,15,15,15,NA,NA,15,15,NA,NA,NA,NA,NA,NA,NA,NA,15,15,15,NA,NA,NA,NA,NA,15,15,15,NA,NA,NA,15,15,NA,15,NA,15,NA,NA,NA,NA,15,15,15,15,NA,NA,NA,15,15,15,NA,15,NA,15,15,NA,15,NA,NA,15,NA,NA,15,15,15,15,15,NA,NA,NA,NA,NA,15,15,15,NA,NA,15,15,15,15,NA,NA,NA,15,15,15,NA,15,NA,15,NA,15,NA,NA,NA,15
NA,NA,15,NA,15,15,NA,NA,15,NA,15,15,NA,15,NA,NA,NA,15,15,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,15,NA,15,NA,NA,15,15,NA,NA,15,15,15,15,NA,15,NA,NA,15,15,NA,NA,15,NA,NA,NA,15,15,15,15,15,15,NA,15,NA,NA,NA,15,NA,15,NA,NA,15,15,15,15,NA,15,NA,NA,NA,NA,15,15,15,15,NA,NA,NA,NA,NA,15,NA,NA,NA,15,NA,15,NA,15
NA,NA,NA,15,NA,NA,NA,NA,NA,15,NA,NA,15,15,15,NA,NA,NA,15,15,15,NA,15,NA,15,NA,15,15,15,15,15,15,NA,15,NA,NA,15,15,NA,NA,NA,15,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,15,15,15,15,15,15,15,15,NA,15,NA,15,15,15,NA,NA,NA,15,15,15,15,15,15,15,NA,NA,NA,NA,NA,15,NA,NA,NA,15,NA,15,15,15,15,15,NA,NA,NA,15,NA,15,NA
NA,NA,NA,NA,15,NA,NA,NA,NA,15,NA,NA,NA,15,15,15,15,15,15,15,15,15,NA,15,NA,NA,NA,15,15,NA,NA,15,NA,15,15,15,NA,NA,NA,15,NA,15,NA,15,NA,NA,NA,15,15,15,NA,NA,NA,15,NA,NA,15,NA,15,NA,15,15,NA,NA,15,NA,15,NA,15,NA,15,15,15,NA,NA,NA,15,15,15,NA,15,15,15,NA,15,NA,15,15,NA,15,15,NA,NA,15,15,15,NA,NA,15,15
15,NA,NA,NA,15,NA,NA,NA,NA,NA,15,NA,15,15,15,NA,NA,15,NA,15,NA,NA,15,NA,NA,NA,15,15,NA,15,15,15,15,NA,NA,15,15,NA,15,NA,15,NA,NA,NA,15,NA,NA,15,15,15,15,NA,15,15,15,NA,15,15,15,NA,15,15,NA,NA,NA,NA,15,NA,15,15,NA,15,15,15,15,15,NA,NA,15,NA,NA,NA,15,15,NA,NA,NA,NA,15,15,15,NA,15,15,NA,NA,NA,NA,NA,NA
15,15,NA,NA,15,NA,NA,15,NA,NA,15,15,NA,15,NA,15,NA,15,15,15,15,15,NA,NA,NA,15,15,15,NA,15,NA,15,NA,15,NA,NA,NA,NA,NA,15,NA,NA,15,NA,NA,NA,NA,NA,15,NA,NA,15,15,NA,15,NA,NA,15,15,15,NA,NA,NA,NA,15,NA,NA,15,15,15,NA,NA,15,15,NA,15,NA,NA,NA,NA,15,NA,15,15,NA,NA,15,NA,15,15,NA,NA,15,15,15,NA,15,NA,15,15
NA,NA,15,NA,NA,NA,15,NA,15,NA,NA,15,NA,15,15,NA,15,15,NA,NA,NA,15,15,15,NA,15,NA,NA,NA,NA,NA,15,NA,15,NA,15,15,15,15,NA,NA,NA,NA,NA,15,NA,NA,15,NA,NA,15,NA,NA,15,15,NA,NA,NA,15,NA,NA,15,15,NA,15,NA,NA,NA,NA,NA,NA,15,NA,NA,15,15,15,NA,NA,15,NA,NA,NA,15,15,NA,15,NA,NA,15,NA,15,NA,15,15,NA,15,NA,NA,NA
NA,15,15,15,NA,NA,NA,NA,15,15,NA,15,15,15,15,NA,15,NA,15,NA,NA,15,15,15,15,15,15,15,NA,15,NA,15,15,NA,15,15,15,15,15,15,NA,15,NA,15,NA,NA,15,15,15,15,15,15,NA,NA,15,15,15,15,15,15,15,NA,NA,15,NA,15,15,15,15,NA,15,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,15,15,15,15,NA,15,NA,15,15,15,15,NA,15,NA,NA,NA,15
15,15,NA,NA,NA,15,15,NA,15,15,NA,NA,NA,15,15,NA,15,NA,NA,15,15,15,15,15,NA,NA,NA,NA,15,NA,NA,15,15,15,15,NA,NA,NA,15,15,15,15,NA,NA,15,15,15,15,NA,NA,NA,NA,15,NA,15,15,15,NA,NA,NA,NA,15,15,NA,15,15,15,15,NA,NA,15,15,NA,NA,15,15,15,NA,15,NA,NA,NA,15,15,NA,NA,NA,15,15,NA,15,15,NA,NA,15,NA,NA,15,NA,15
NA,NA,15,NA,15,NA,15,15,15,NA,NA,NA,15,15,NA,NA,15,NA,NA,15,NA,15,NA,NA,15,15,15,15,NA,15,NA,NA,15,NA,15,NA,15,NA,NA,15,15,15,15,NA,15,15,NA,15,NA,15,15,15,NA,NA,15,NA,15,15,NA,15,NA,15,15,NA,15,15,NA,15,15,NA,15,NA,15,15,NA,NA,NA,NA,15,15,15,15,15,NA,15,15,NA,15,NA,NA,15,15,NA,15,15,NA,15,15,15,NA
15,15,15,NA,15,15,NA,15,NA,15,15,NA,15,NA,15,NA,15,NA,NA,NA,15,NA,15,15,NA,NA,NA,NA,NA,15,15,NA,15,15,15,NA,NA,15,15,NA,NA,15,NA,NA,NA,NA,15,NA,15,15,15,15,NA,NA,15,15,NA,NA,15,NA,15,NA,15,NA,15,15,15,NA,NA,NA,15,NA,15,NA,NA,15,NA,NA,15,NA,15,NA,NA,NA,NA,15,15,15,15,NA,15,NA,15,NA,NA,NA,15,NA,NA,15
15,NA,NA,15,15,NA,NA,NA,NA,NA,NA,15,15,15,NA,15,NA,NA,15,15,NA,NA,NA,15,15,NA,15,NA,15,15,NA,NA,NA,15,15,NA,15,15,15,NA,NA,15,15,15,NA,NA,NA,15,15,15,NA,NA,NA,15,NA,NA,NA,NA,15,15,15,15,NA,NA,NA,15,15,NA,15,15,15,NA,NA,15,NA,NA,15,15,15,NA,15,15,NA,15,15,15,NA,15,NA,NA,NA,15,NA,NA,NA,15,15,NA,15,15
15,15,15,NA,15,NA,NA,15,15,15,NA,NA,NA,NA,15,NA,15,15,15,NA,NA,NA,15,15,NA,15,NA,15,NA,NA,15,NA,15,NA,15,NA,15,NA,NA,15,NA,15,NA,15,15,15,15,15,NA,15,15,NA,15,15,15,15,15,15,15,NA,NA,15,NA,15,15,NA,NA,NA,NA,15,NA,15,15,15,15,15,15,15,NA,NA,15,NA,15,NA,15,15,NA,15,NA,15,NA,15,NA,NA,15,NA,NA,NA,NA,15
NA,NA,NA,NA,NA,NA,15,15,15,15,15,NA,15,NA,15,NA,NA,15,NA,NA,15,15,NA,NA,NA,NA,15,15,15,NA,15,NA,NA,NA,NA,15,15,NA,NA,NA,NA,15,NA,15,15,15,15,NA,NA,NA,15,15,15,15,15,NA,15,NA,NA,NA,NA,15,NA,NA,15,15,NA,15,NA,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,15,15,15,NA,NA,15,NA,15,NA,NA,15,15,15,NA,15,NA,NA,NA,NA,NA
NA,15,15,15,NA,NA,15,15,NA,15,15,15,NA,15,15,15,15,15,NA,15,15,NA,NA,15,15,15,15,15,NA,NA,15,15,15,NA,NA,NA,15,15,15,15,NA,15,NA,15,15,NA,15,15,15,15,15,15,15,15,NA,NA,15,15,NA,NA,15,NA,15,NA,15,NA,NA,15,NA,15,NA,15,NA,15,15,NA,NA,15,15,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,15,NA,15,NA,15,15,15,15,15
15,NA,NA,15,15,15,15,15,15,NA,15,15,NA,NA,15,15,NA,NA,NA,15,15,NA,15,NA,15,15,NA,15,15,15,NA,15,NA,15,15,NA,NA,15,NA,NA,NA,15,15,NA,NA,15,15,NA,NA,15,NA,NA,NA,NA,15,15,15,15,NA,NA,15,NA,15,15,15,15,15,NA,NA,15,NA,15,15,NA,15,15,15,NA,15,NA,NA,NA,15,15,NA,15,NA,NA,NA,NA,15,15,NA,15,NA,NA,15,15,NA,15
15,15,NA,15,NA,NA,NA,15,NA,NA,NA,NA,15,NA,15,15,15,15,15,NA,15,NA,15,NA,15,15,NA,15,15,15,15,NA,15,NA,NA,15,NA,15,NA,NA,15,NA,15,NA,NA,15,NA,15,NA,NA,15,15,NA,15,NA,NA,15,NA,NA,NA,NA,NA,NA,15,NA,15,15,15,15,NA,NA,15,NA,15,NA,15,15,NA,15,15,15,15,15,NA,NA,NA,15,NA,NA,NA,15,NA,15,15,15,NA,NA,NA,15,15
15,NA,15,NA,NA,15,15,15,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,15,NA,NA,15,NA,15,15,NA,15,15,NA,NA,15,NA,15,15,NA,NA,15,NA,15,NA,NA,15,15,NA,NA,15,15,NA,15,NA,15,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,15,15,15,15,NA,15,15,NA,NA,NA,15,NA,NA,15,NA,NA,15,NA,NA,15,15,NA,NA,NA,15,15,NA,NA,NA,NA,15,NA,NA,15
15,NA,15,NA,15,NA,15,NA,NA,15,NA,15,NA,NA,15,NA,15,15,NA,NA,15,NA,NA,NA,15,15,NA,15,NA,NA,15,15,NA,NA,NA,NA,15,NA,15,NA,NA,15,15,NA,15,NA,15,NA,NA,15,15,NA,15,NA,15,NA,15,NA,NA,15,15,NA,NA,NA,NA,15,NA,15,NA,NA,NA,15,15,15,15,15,NA,NA,NA,NA,NA,15,NA,15,15,15,15,NA,15,NA,15,15,15,NA,NA,15,NA,15,NA,15
NA,15,NA,15,NA,NA,15,NA,NA,15,15,NA,15,15,NA,15,15,NA,15,NA,NA,15,NA,15,NA,NA,15,15,NA,NA,NA,NA,NA,15,NA,NA,15,NA,NA,NA,15,15,15,15,15,NA,NA,15,NA,15,NA,NA,NA,NA,15,NA,15,NA,NA,15,NA,NA,NA,NA,15,NA,15,15,NA,15,NA,15,NA,15,15,NA,15,15,15,15,15,NA,15,NA,15,NA,NA,NA,15,NA,NA,15,15,15,15,15,NA,NA,NA,15
NA,16,NA,NA,16,NA,16,NA,16,NA,16,NA,NA,16,16,NA,16,NA,NA,NA,NA,NA,16,16,NA,16,NA,NA,NA,NA,16,NA,NA,16,NA,NA,16,NA,NA,NA,NA,NA,NA,16,16,16,16,NA,16,16,16,16,16,NA,16,16,16,NA,16,NA,16,NA,NA,16,NA,16,16,16,NA,NA,NA,NA,16,16,NA,NA,16,16,16,16,NA,NA,NA,16,16,NA,NA,NA,16,16,NA,16,NA,NA,NA,NA,16,NA,16,NA
NA,16,NA,NA,16,16,16,NA,NA,16,16,NA,NA,16,16,16,16,NA,16,16,NA,16,16,NA,NA,16,NA,16,NA,16,16,NA,NA,NA,NA,16,NA,16,16,NA,NA,NA,16,16,16,16,16,NA,NA,NA,16,16,16,NA,NA,NA,NA,16,NA,NA,NA,NA,16,16,16,16,NA,NA,16,NA,NA,16,NA,NA,16,16,NA,16,NA,NA,NA,16,NA,16,16,16,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,16,16,NA
16,NA,NA,16,16,NA,16,NA,NA,NA,16,NA,NA,16,NA,NA,16,16,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,16,16,16,NA,NA,16,16,NA,NA,16,16,16,NA,NA,16,NA,16,16,NA,16,NA,NA,NA,NA,16,NA,16,NA,NA,NA,16,16,NA,16,NA,NA,16,16,NA,NA,NA,NA,NA,16,16,NA,NA,16,NA,16,16,16,NA,NA,16,NA,NA,16,16,NA,NA,NA,NA,16,NA,16,16,NA
16,NA,16,NA,16,NA,16,NA,16,NA,NA,NA,NA,NA,16,16,16,NA,16,NA,NA,16,NA,NA,NA,NA,16,NA,16,NA,NA,NA,NA,16,16,16,16,16,NA,16,16,16,NA,NA,16,16,NA,NA,NA,16,NA,16,16,16,16,NA,NA,NA,NA,16,16,16,16,16,16,16,16,16,NA,NA,16,NA,16,16,16,16,NA,NA,NA,NA,16,NA,16,16,NA,16,NA,NA,NA,NA,NA,16,NA,16,NA,NA,NA,16,NA,NA
NA,16,NA,NA,NA,NA,16,16,16,16,16,16,NA,NA,16,16,NA,16,NA,16,16,NA,16,NA,16,NA,NA,NA,16,NA,16,NA,16,16,NA,16,16,16,NA,16,16,16,NA,NA,NA,16,16,NA,NA,NA,NA,NA,NA,16,16,NA,16,NA,16,NA,NA,16,16,16,16,16,16,16,16,16,NA,16,16,NA,NA,NA,16,16,16,16,NA,16,NA,16,NA,16,NA,16,NA,NA,16,NA,16,16,16,NA,16,NA,NA,16
